id,name,pitch_hand,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings
665155,"Maton, Nick",R,L,71.38106019,35.91196272,19.60295158,-9.164851741,0.417475728,7.605131876,37.55905464,29.95392277,22.65879729,103
694388,"Loperfido, Joey",L,L,71.38042552,37.6236216,14.27691919,8.883787537,0.517241379,-3.459139689,23.59995063,27.05909032,30.0648315,29
672275,"Bailey, Patrick",R,R,71.37522409,33.52264566,8.708248395,-4.097123121,0.449541284,3.140965338,30.85022443,27.70925909,28.81790164,545
609280,"Andujar, Miguel",R,R,71.34139905,25.49447095,6.509525085,-6.954461077,0.544152745,4.674624523,32.7666146,28.09199008,30.70706303,419
676914,"Schneider, Davis",L,R,71.33346749,34.03862101,20.45109701,-5.721474515,0.410958904,2.773700782,34.12251907,31.34881829,24.68210602,219
606992,"Haase, Eric",R,R,71.33103266,32.27290369,11.20357489,2.004734417,0.521276596,4.606360387,27.29551758,22.68915719,29.27291518,94
650559,"De La Cruz, Bryan",L,R,71.32995424,42.24282506,12.22789333,6.129269317,0.545454545,-2.339135612,26.94269947,29.28183508,26.7887107,33
457705,"McCutchen, Andrew",L,R,71.32907153,34.89307785,15.97242256,-2.900870523,0.520661157,-3.146053075,27.00895066,30.15500373,27.97771866,242
595777,"Profar, Jurickson",L,R,71.31978951,27.9743883,8.531115651,-5.636730375,0.588957055,3.405918653,33.7086269,30.30270825,27.12311802,163
687551,"Gilbert, Drew",L,L,71.31888267,22.26882391,4.729905231,-9.157633829,0.366666667,2.531876563,30.7059876,28.17411104,30.16187691,30
677950,"Thomas, Alek",R,L,71.31558583,27.72850153,10.0219129,0.375289139,0.610852713,12.84268078,33.38184227,20.53916149,26.92545865,645
696030,"Osuna, Alejandro",R,L,71.30648079,30.02014342,4.782939143,5.178475724,0.421052632,5.048174757,28.42894013,23.38076538,23.98619466,266
602104,"Urías, Ramón",L,R,71.30430364,27.57167665,14.83935507,-2.369375538,0.636363636,1.333384295,30.89149196,29.55810767,28.31640047,220
647304,"Naylor, Josh",R,L,71.30278538,31.86758992,7.418310075,-7.874967142,0.422187982,-0.274021328,25.01743601,25.29145734,26.39575394,649
606992,"Haase, Eric",L,R,71.29317391,35.04055584,12.83560388,-2.288982076,0.565217391,7.940955097,29.9909469,22.0499918,28.71270144,46
605244,"Garcia, Aramis",L,R,71.28628,29.13419873,11.55584798,6.125382773,1,0.296834361,26.65813855,26.36130419,29.49219187,3
596117,"Stubbs, Garrett",L,L,71.28511333,21.32486865,26.92797187,-22.37422427,0,6.43944883,39.15067715,32.71122832,25.699179,3
573262,"Yastrzemski, Mike",R,L,71.28470178,30.62968057,11.19285127,-3.354890096,0.677098151,1.48821529,30.60551647,29.11730118,24.54600884,703
663757,"Grisham, Trent",R,L,71.28317589,31.04199658,17.11857354,1.162150592,0.580204778,-9.025075131,24.25117183,33.27624696,30.78092691,586
690976,"Freeland, Alex",R,L,71.28126303,30.12013798,12.38836292,-1.051773066,0.655462185,2.325642676,31.77079124,29.44514857,28.13895076,119
665750,"Taveras, Leody",R,L,71.27691496,31.12970602,6.998240914,-4.657487822,0.403100775,1.818077935,31.68541501,29.86733707,27.12079518,258
664034,"France, Ty",L,R,71.27681709,34.82945131,10.95239766,5.657836328,0.431734317,-1.349432206,27.32081031,28.67024252,26.04920953,271
671289,"Freeman, Tyler",R,R,71.26743241,35.39782964,2.835068367,0.455598632,0.342105263,-0.715476095,29.72479387,30.44026997,28.19802948,456
641487,"Crawford, J.P.",R,L,71.26320161,36.23038956,4.696814804,1.861052668,0.360419397,1.526671252,36.36067304,34.83400179,27.52986172,763
678882,"Rafaela, Ceddanne",L,R,71.26030798,33.55866343,12.8237307,-3.132963483,0.517857143,4.574068047,35.07063572,30.49656767,26.63747494,336
640902,"Pereda, Jhonny",R,R,71.24428064,29.66338325,4.736663242,5.104194311,0.564102564,-3.586049597,23.69754563,27.28359523,29.69360143,78
663616,"Larnach, Trevor",L,L,71.23550577,32.96948485,9.07671044,-11.78902604,0.467948718,7.021969057,35.71952358,28.69755452,28.12538914,156
686676,"Lee, Korey",L,R,71.2323372,31.67840662,10.91438888,-6.352189021,0.6,5.285986,32.58474355,27.29875755,25.73044979,25
692216,"Kayfus, C.J.",R,L,71.22895136,38.19579234,10.73477975,-0.936930058,0.414141414,-0.113637594,29.24344643,29.35708402,21.42324053,198
687263,"Neto, Zach",R,R,71.22399715,39.01949386,17.80756956,-5.201950576,0.495912807,17.69070336,36.02893743,18.33823406,21.68507907,734
572138,"Singleton, Jon",L,L,71.21863,24.86427107,8.485202905,3.32833846,1,-1.583752784,23.4066197,24.99037248,32.07354475,2
656775,"Mullins, Cedric",R,L,71.21226305,29.1890603,10.96528521,-5.54024985,0.617378049,-3.437250376,28.35222606,31.78947643,24.28830815,656
664059,"Haggerty, Sam",R,L,71.20950092,33.05776298,2.484329387,-0.457720651,0.330769231,6.796671978,28.22763067,21.4309587,29.23128885,130
683734,"Vaughn, Andrew",L,R,71.20293115,30.30377755,8.403105377,-2.301568403,0.497797357,-1.53865793,30.23539355,31.77405148,28.56880545,227
608385,"Winker, Jesse",R,L,71.19060421,35.59289304,13.64498246,3.588839523,0.654205607,4.456641924,31.40674248,26.95010056,25.85714681,107
666310,"Naylor, Bo",L,L,71.18978376,30.05492207,11.96660068,-7.650581238,0.588652482,7.979725949,35.56537179,27.58564584,32.17169603,141
690984,"Halpin, Petey",R,L,71.18548154,38.89523758,10.3377646,-3.541201472,0.538461538,3.392676455,32.99464051,29.60196405,24.7799115,13
672515,"Moreno, Gabriel",L,R,71.18153933,34.326618,9.842431883,2.376443451,0.529850746,6.634364589,34.96825517,28.33389058,25.90242163,134
630105,"Cronenworth, Jake",R,L,71.17137037,31.394213,8.069415061,-1.104721271,0.377224199,-2.722993101,30.75278757,33.47578068,28.0797077,562
608324,"Bregman, Alex",L,R,71.16479565,28.58204602,14.21570187,-6.118324067,0.619565217,3.667131955,32.5916333,28.92450135,24.86938258,184
664023,"Happ, Ian",R,R,71.15493844,33.3458193,10.89073455,-4.824752344,0.46031746,2.474280921,34.00862539,31.53434446,26.120834,756
687637,"Beavers, Dylan",L,L,71.15216083,39.05477442,8.664077457,-6.803333641,0.5,-1.484519903,31.72508494,33.20960484,26.44273119,36
543309,"Higashioka, Kyle",L,R,71.14489781,33.10254831,13.30800679,-6.686462505,0.546875,-1.125529942,29.58507569,30.71060563,23.49150766,192
679822,"Foscue, Justin",L,R,71.13124278,28.46883642,8.330471432,-0.71068301,0.666666667,2.820311063,31.83048731,29.01017625,27.88252928,18
682177,"Schneemann, Daniel",R,L,71.13090654,35.05459609,13.98475546,3.204259558,0.514782609,4.900052572,33.82282798,28.92277541,25.9583921,575
672279,"Siani, Michael",L,L,71.13019,31.30376211,13.19694004,-2.399533909,1,7.597335475,30.95202573,23.35469025,29.62120386,3
686668,"Doyle, Brenton",L,R,71.12870822,30.99077663,11.05089546,2.474508614,0.656779661,0.583051901,24.93333709,24.35028519,28.97349027,236
571448,"Arenado, Nolan",R,R,71.12087397,32.79320416,10.60685532,-9.340650719,0.562256809,3.139236745,34.91077299,31.77153625,29.58170191,514
694208,"Ballesteros, Moisés",L,L,71.093482,32.13037081,3.825728084,9.129290167,0.2,-2.08517571,31.0723259,33.15750161,33.22237973,5
682988,"Locklear, Tyler",R,R,71.08310406,33.33091779,12.04022359,2.077011544,0.507246377,9.994951731,25.8748547,15.87990297,31.55324171,138
663647,"Hayes, Ke'Bryan",R,R,71.0826926,26.14483983,4.268974529,1.141297647,0.439370079,1.517034336,34.57075233,33.05371799,25.87391069,635
691728,"Veen, Zac",R,L,71.0823746,29.83748602,6.750975275,7.697882018,0.44,-3.923963091,24.98520344,28.90916654,29.80434629,50
571970,"Muncy, Max",R,L,71.07816902,34.69087537,17.44011428,-3.734618991,0.505219207,10.42071756,37.15880846,26.7380909,27.99940611,479
457705,"McCutchen, Andrew",R,R,71.07169807,34.33307434,14.01912418,-0.036555976,0.536321484,-5.523792598,24.14451904,29.66831164,29.34785264,647
677649,"Duran, Ezequiel",R,R,71.06908731,27.16327522,6.274586606,-0.859509472,0.434977578,-0.924203295,30.3903691,31.3145724,25.1656764,223
681460,"Baldwin, Brooks",R,L,71.06276203,29.23001208,11.93696436,3.135747033,0.605749487,1.31436766,29.54329468,28.22892702,30.26855634,487
666126,"Cortes, Carlos",R,L,71.03975809,26.01047901,8.829476775,-1.883448157,0.554140127,8.474340298,29.61569002,21.14134972,31.18509721,157
668709,"Bleday, JJ",L,L,71.02992083,30.95401893,15.23717613,-9.044682763,0.509259259,4.206892224,31.83249905,27.62560682,32.44242007,108
607208,"Turner, Trea",R,R,71.02912816,27.42284711,7.981269918,-2.783902668,0.618439716,0.314516447,29.28340204,28.96888559,29.08430894,705
671221,"Waters, Drew",L,R,71.02388838,42.03839563,3.324270138,12.40137748,0.405405405,0.574112522,25.61885955,25.04474703,29.02984371,74
676475,"Burleson, Alec",L,L,71.01580067,32.79617955,7.672745679,3.787274644,0.492227979,-5.510609125,29.35867739,34.86928652,24.19347367,193
680118,"Blanco, Dairon",L,R,71.00754778,31.55290402,13.18131518,-9.621318716,0.222222222,3.295909734,31.40482647,28.10891674,27.23374939,9
650402,"Torres, Gleyber",L,R,71.00349657,35.54717123,9.330327383,3.244738243,0.561752988,-1.662557376,31.27658387,32.93914125,25.31803223,251
642136,"Thaiss, Matt",L,L,71.00288104,25.45780554,7.968497087,-1.401241868,0.75,3.365042432,31.84351716,28.47847473,27.71114475,48
676059,"Westburg, Jordan",L,R,71.00166704,30.02124959,11.71085185,-1.958851528,0.608465608,8.042168944,31.74263268,23.70046374,32.44946536,189
656811,"O'Hearn, Ryan",L,L,70.9984207,32.16381493,10.87494221,1.999592092,0.441860465,-0.471154627,25.8823248,26.35347943,29.92327498,172
665750,"Taveras, Leody",L,R,70.99423688,31.49694871,2.703708042,-1.03966663,0.375,-0.831869029,29.33076145,30.16263048,28.9536875,48
677588,"Tena, José",R,L,70.97817882,35.14954705,3.773028927,2.045226089,0.351020408,-3.530688734,30.9401204,34.47080913,25.80062497,245
596019,"Lindor, Francisco",L,R,70.97189922,32.19897705,9.968065304,-4.336740927,0.493297587,2.980488814,31.08590686,28.10541804,25.44869065,373
592206,"Castellanos, Nick",L,R,70.97081,40.33313176,14.54304413,-3.07121776,0.477272727,-0.075144383,29.94443005,30.01957443,28.2243683,396
643446,"McNeil, Jeff",R,L,70.96840734,33.15242881,9.054302042,-5.324255019,0.476725522,-0.990592138,30.14171708,31.13230921,24.81206129,623
596115,"Story, Trevor",R,R,70.96735901,29.29312666,9.848854372,-3.854618654,0.449941107,9.035655489,34.82044495,25.78478946,30.09884679,849
680911,"Miller, Owen",L,R,70.96531,37.99398651,9.802099197,-3.665424711,0.4,8.784731176,33.3892202,24.60448903,26.20597025,15
668901,"Vientos, Mark",R,R,70.96377782,31.57459736,14.50117018,2.13779281,0.621268657,1.322157738,27.87360853,26.55145079,29.42307121,536
680862,"MacIver, Willie",L,R,70.95906928,30.50690659,8.293475696,5.24819028,0.463768116,-3.696621647,24.5873095,28.28393114,30.77275472,69
621020,"Swanson, Dansby",L,R,70.95465599,34.42764807,14.74987941,-0.349455224,0.578059072,1.615412445,32.21736106,30.60194862,27.00419004,237
596019,"Lindor, Francisco",R,L,70.95082608,34.59211281,11.6406574,-0.296926167,0.519206939,1.903760987,28.50469392,26.60093293,26.26427946,807
690924,"Fulford, Braxton",R,R,70.94806664,29.4807091,11.31438413,-9.423143186,0.5,14.78445849,37.1134647,22.32900621,26.17458458,122
620443,"Torrens, Luis",L,R,70.94535512,31.24421449,9.658652373,7.613248758,0.542635659,-2.251472941,24.62335133,26.87482427,29.73647375,129
608324,"Bregman, Alex",R,R,70.94457272,27.91901544,13.27537517,-4.738273765,0.671698113,2.96324762,31.53239804,28.56915042,24.74531856,530
693304,"Gonzales, Nick",L,R,70.93787796,32.88410055,8.977543587,-0.85478177,0.53038674,-1.488470969,30.2050871,31.69355807,26.43422789,181
656976,"Smith, Pavin",L,L,70.93756833,32.46981958,12.9312207,3.32171812,0.466666667,-2.710489744,27.2286028,29.93909255,29.2764218,30
669288,"Johnson, Daniel",L,L,70.92359455,29.15026658,7.862817835,1.32393637,0.454545455,-0.259509895,28.44070497,28.70021487,30.87850465,11
702616,"Holliday, Jackson",R,L,70.9232313,32.107375,7.935374646,6.194133274,0.507462687,0.034560289,25.82209612,25.78753583,27.46732454,737
682668,"Acuña, Luisangel",R,R,70.91800045,25.16923711,4.119720703,3.34825038,0.45505618,2.301220251,30.00409815,27.70287789,25.55323132,178
668715,"Steer, Spencer",L,R,70.91211159,29.22002547,13.34295006,-3.955133319,0.571428571,3.691587953,32.60465481,28.91306685,25.81586084,245
678882,"Rafaela, Ceddanne",R,R,70.91192912,32.22205078,11.021029,-0.776341844,0.595052083,2.354315057,32.84226249,30.48794743,26.84598779,768
686475,"Tolbert, Tyler",R,R,70.89971419,27.84694037,9.861573622,-9.795151115,0.612903226,4.909355522,36.25996794,31.35061242,25.78174751,31
621020,"Swanson, Dansby",R,R,70.88708924,34.60768368,15.86297957,-1.822729948,0.596864502,1.995247422,32.41991397,30.42466655,27.7098199,893
690993,"Keith, Colt",R,L,70.88634191,32.9223465,11.98375218,-2.916293729,0.484939759,8.870353099,31.66545064,22.79509754,28.51865402,664
642851,"Wynns, Austin",R,R,70.88295805,34.79185934,12.98798276,-6.892385174,0.487804878,4.350142245,33.62856289,29.27842065,28.89578671,123
702358,"Lipscomb, Trey",R,R,70.88125667,29.82709536,0.027760041,13.88039266,0.333333333,-5.869142621,20.84763445,26.71677708,32.8681357,3
668930,"Turang, Brice",R,L,70.88045857,31.44802488,6.912773187,8.565507789,0.437735849,1.176108094,31.65566888,30.47956079,26.73194871,795
642851,"Wynns, Austin",L,R,70.87795667,33.81293388,14.12102242,-8.687993642,0.426666667,6.049588539,34.49351566,28.44392712,29.29524845,75
683083,"Nuñez, Nasim",L,R,70.86684098,24.08918511,3.539286469,5.512083488,0.442622951,-2.462167246,28.21655328,30.67872052,29.42196491,61
679032,"Rojas, Johan",L,R,70.86645956,24.73438599,5.135246096,3.420775244,0.526315789,-1.387177336,26.93148564,28.31866298,25.9291623,114
668715,"Steer, Spencer",R,R,70.85907895,28.0448326,12.11075443,-4.146626021,0.583220568,3.685059928,32.76815333,29.0830934,25.56309728,739
664034,"France, Ty",R,R,70.85804703,34.75738498,10.46510018,5.221700929,0.488964346,-0.715640841,27.50698273,28.22262357,26.67876265,589
665923,"Ruiz, Esteury",L,R,70.85146344,38.27083102,13.410887,-1.847721143,0.34375,-2.683597577,27.08991305,29.77351063,30.43928155,32
807799,"Yoshida, Masataka",L,L,70.85128146,32.58951283,8.226036203,1.60861466,0.585365854,-0.87565344,29.6444598,30.52011324,25.88203441,41
646240,"Devers, Rafael",L,L,70.8486269,28.83180918,9.045885558,6.682915648,0.599022005,3.75721201,27.65945705,23.90224504,26.78831024,409
596146,"Kepler, Max",L,L,70.84597541,30.32630294,7.973084974,-7.710884627,0.486238532,0.526787321,33.44692055,32.92013322,31.39966195,109
650489,"Castro, Willi",R,R,70.83228113,39.12647185,8.518145867,-2.106204451,0.458128079,-2.345086852,29.56338303,31.90846988,23.12451317,609
672515,"Moreno, Gabriel",R,R,70.82751742,33.58817213,7.714334673,5.096601319,0.503916449,4.678729506,32.82389945,28.14516994,26.4779482,383
656775,"Mullins, Cedric",L,L,70.82348119,29.15989648,12.36880809,-7.571505682,0.657142857,-2.115339295,29.57610008,31.69143937,23.70764593,210
663368,"Perkins, Blake",L,R,70.82197363,31.08769684,6.838292224,2.506626631,0.475,-0.741119785,24.0997497,24.84086949,30.7011487,80
669208,"Bliss, Ryan",L,R,70.8156,32.22982713,13.94072696,-1.013496089,0.5,6.453768107,31.49665478,25.04288667,27.84858299,24
663604,"Lockridge, Brandon",R,R,70.80393046,29.39138097,4.302382278,4.082633182,0.424242424,2.052515315,29.30744634,27.25493102,30.72203315,132
666018,"Aranda, Jonathan",R,L,70.7987533,35.69488985,10.58056865,3.448598442,0.57096248,0.072572056,27.28484077,27.21226871,29.18085881,613
467793,"Santana, Carlos",R,L,70.79084804,27.17697784,13.93619249,-6.878046399,0.621072089,8.04525647,34.69768133,26.65242486,26.75355164,541
691026,"Winn, Masyn",R,R,70.78509103,28.40913471,4.36880688,-3.247179711,0.431304348,-0.465336836,33.31248648,33.77782331,23.32757723,575
592178,"Bryant, Kris",R,R,70.78352979,34.05581996,17.76605494,-6.522350405,0.5625,6.145899864,33.85322872,27.70732885,27.93452578,48
668952,"Kreidler, Ryan",R,R,70.77899685,38.29816871,17.09850095,-2.241321562,0.444444444,4.365598407,30.17313387,25.80753546,30.18157715,54
677870,"Jiménez, Leo",L,R,70.77723686,30.98368233,5.141642406,1.64108805,0.542857143,4.934112199,28.60813385,23.67402165,28.96082107,35
595777,"Profar, Jurickson",R,R,70.77141266,31.95108709,11.63876373,-8.286683739,0.554272517,2.340911964,34.68657186,32.34565989,25.24763626,433
543309,"Higashioka, Kyle",R,R,70.76670147,31.82061968,12.14380267,-6.928362246,0.553125,-0.815080953,29.35618577,30.17126672,23.96576401,320
650968,"Pozo, Yohel",L,R,70.75816633,27.93681262,6.201400019,-0.529240765,0.455555556,5.321586877,28.35282885,23.03124197,28.68663513,90
691728,"Veen, Zac",L,L,70.75438211,30.88348465,7.643807001,1.684666448,0.526315789,-0.05748438,29.11291072,29.1703951,29.67715302,19
664728,"Isbel, Kyle",R,L,70.74934299,24.49622905,2.199041802,-4.067358487,0.347252747,2.478113887,30.79655018,28.31843629,25.92772992,455
686676,"Lee, Korey",R,R,70.73121447,28.79376963,11.85899603,-8.923075196,0.578947368,6.146668566,31.95808308,25.81141451,25.81502813,38
624512,"McGuire, Reese",L,L,70.7265245,32.51323747,13.04866227,-4.132435165,0.55,-1.950733211,33.32715325,35.27788646,31.64217536,20
455117,"Maldonado, Martín",L,R,70.72106608,32.54719843,13.06450536,-4.244379021,0.554054054,8.697579413,34.72997804,26.03239863,29.56165758,74
681481,"Carpenter, Kerry",L,L,70.7169722,35.19328204,13.4851225,3.720755838,0.48,-9.385332103,23.6512872,33.0366193,29.11025421,100
700932,"Manzardo, Kyle",R,L,70.71227845,37.27504791,17.32598182,-0.362780874,0.527196653,10.71636527,33.49197702,22.77561175,31.23803081,717
620443,"Torrens, Luis",R,R,70.69501666,29.32422308,9.775475702,5.58714192,0.568914956,-1.708074107,25.73066583,27.43873993,30.02075464,341
675915,"Bañuelos, David",L,R,70.69118,30.75114474,18.60585928,-5.27063063,0.5,4.459906015,34.52599725,30.06609124,32.45674631,4
669200,"McCoy, Mason",L,R,70.69057667,34.34057953,-3.003552502,10.74448656,0.333333333,-6.793879125,20.81395769,27.60783682,29.13671586,3
693409,"Prieto, César",R,L,70.68250286,33.74021006,18.49501855,-14.64378687,0.5,2.396387962,35.00396145,32.60757349,26.52843714,14
624512,"McGuire, Reese",R,L,70.68068126,32.66210192,13.98622928,-8.217833667,0.51627907,-0.089144317,31.75550762,31.84465193,29.03558489,215
669304,"Miranda, Jose",L,R,70.67850194,26.87120431,10.53480356,-3.050493063,0.580645161,6.054153054,34.12010958,28.06595653,31.1007951,31
666971,"Gurriel Jr., Lourdes",L,R,70.67726233,37.6614028,11.54475411,-6.681700554,0.480565371,3.373404313,32.10865643,28.73525212,25.92120926,283
669304,"Miranda, Jose",R,R,70.6667224,24.96664645,10.46649126,-5.758271126,0.68,8.09497926,36.65181523,28.55683597,31.37862497,25
678246,"Vargas, Miguel",R,R,70.66497535,35.25490916,11.82055734,-2.628853613,0.658823529,4.560680801,34.97205095,30.41137015,28.26216524,680
656555,"Hoskins, Rhys",R,R,70.65522407,33.53556748,15.49779072,-5.350637553,0.488023952,0.604712519,31.55553357,30.95082105,28.62180551,334
669016,"Marsh, Brandon",L,L,70.65109394,36.9158974,9.580400974,-1.001239523,0.416666667,-0.482249499,27.95703831,28.43928781,30.48118002,132
676059,"Westburg, Jordan",R,R,70.6505564,29.60513636,9.783287254,-1.08195272,0.584210526,7.200865354,30.77953709,23.57867174,32.30411346,380
667472,"Myers, Dane",R,R,70.63548837,27.17482053,10.96565632,2.827773024,0.645367412,-1.8184547,29.77147369,31.58992839,27.57527333,313
668670,"Rogers, Jake",L,R,70.63145343,31.60733728,16.53239614,-2.21094642,0.656716418,3.623237216,32.1889171,28.56567988,28.63013433,67
687859,"Johnston, Troy",R,L,70.62935213,32.12104463,11.10482844,-3.628586785,0.542553191,-0.452797842,32.55744361,33.01024145,27.37659856,188
681508,"Gasper, Mickey",R,L,70.61843748,28.85793202,10.47955865,-2.303206031,0.560747664,9.14766158,30.39107125,21.24340967,28.98207496,107
664068,"Kingery, Scott",L,R,70.615175,35.78995653,13.92136562,1.313837458,0.666666667,-1.371194395,29.94968045,31.32087484,26.69015729,24
666152,"Hamilton, David",R,L,70.61360319,29.93124701,6.936023675,-4.557704512,0.442231076,9.515763705,31.34521708,21.82945338,29.83550824,251
686668,"Doyle, Brenton",R,R,70.61198896,30.02309475,11.69887993,-0.118705929,0.642172524,2.477250027,26.45391085,23.97666082,29.13636061,626
669234,"Malloy, Justyn-Henry",R,R,70.61008915,40.27819085,16.65801999,-3.181599694,0.574468085,2.184331749,33.08744542,30.90311367,28.82460206,94
672761,"Pérez, Wenceel",R,R,70.60903609,29.71423973,9.053116773,-5.084240407,0.545081967,4.041765315,28.55003576,24.50827045,24.60835641,488
602104,"Urías, Ramón",R,R,70.60896441,26.86131026,13.13975861,1.748381469,0.742857143,-1.212351231,28.41411054,29.62646177,28.45925938,420
640492,"Azocar, José",L,R,70.58454933,40.23000841,0.810517845,6.6900972,0.266666667,-3.058234737,26.62404438,29.68227912,26.21525606,15
665839,"Valdez, Enmanuel",R,L,70.58132219,27.51904869,8.974013007,-6.022469579,0.5859375,-1.429764112,28.39172604,29.82149015,23.4449622,128
682657,"Martínez, Angel",L,R,70.57186149,33.04054462,11.21200612,-7.715139034,0.586206897,9.064940524,39.65390209,30.58896156,22.81486022,261
666971,"Gurriel Jr., Lourdes",R,R,70.55595033,36.53839606,10.03811071,-5.729568886,0.515625,1.879412669,30.65802931,28.77861664,26.12233311,640
573262,"Yastrzemski, Mike",L,L,70.55068561,29.76595623,10.09266194,-0.56903506,0.621621622,0.552142693,29.45293784,28.90079515,25.37283216,148
673490,"Kim, Ha-Seong",R,R,70.54921429,23.21848248,5.651022429,-2.649459159,0.491428571,0.551640033,33.74871042,33.19707038,26.45614889,175
678246,"Vargas, Miguel",L,R,70.54462881,35.8919095,12.12215401,-3.922259586,0.611538462,5.154257232,36.20623971,31.05198248,27.55789729,260
571771,"Hernández, Enrique",R,R,70.53647377,28.8155933,10.03343878,-4.554235941,0.544483986,4.131800522,32.80091151,28.66911098,30.71741755,281
518595,"d'Arnaud, Travis",L,R,70.52801663,34.85008658,15.73180123,-5.077645993,0.506024096,3.317152135,31.64782568,28.33067354,28.46149567,83
641487,"Crawford, J.P.",L,L,70.52462672,35.54953673,4.813366161,1.187341229,0.382636656,2.140259865,37.2654543,35.12519444,27.9318579,311
669450,"Hummel, Cooper",R,L,70.51722794,30.04940763,13.67938124,-8.597873131,0.369565217,1.159464288,32.72479196,31.56532767,28.36877817,92
600869,"Candelario, Jeimer",L,R,70.50923951,35.30514106,15.13452357,-7.162623286,0.634146341,4.207982148,31.32939378,27.12141163,26.93578458,41
805300,"Marsee, Jakob",R,L,70.50155784,33.42138024,5.017044443,-1.328733914,0.378854626,-1.221323687,29.1052208,30.32654449,29.76239326,227
681807,"Fry, David",L,R,70.50151652,31.12204067,15.59008768,-5.517940946,0.669642857,0.055676157,28.88204271,28.82636655,33.47926689,224
677950,"Thomas, Alek",L,L,70.49544407,27.02901878,9.649559466,-0.586532104,0.550847458,13.53953336,33.88648984,20.34695648,27.28851875,118
673962,"Jung, Josh",L,R,70.48492864,38.73634722,10.14653387,4.904898629,0.538461538,8.507178076,31.10770246,22.60052438,24.64347951,286
702284,"Young, Cole",L,L,70.48117527,27.48381123,8.629312591,-0.532105135,0.516129032,-0.152492843,26.06391791,26.21641076,25.34957219,93
640902,"Pereda, Jhonny",L,R,70.47907279,31.71221036,3.148110872,7.576531042,0.418604651,-5.400558317,21.30219297,26.70275129,28.86455713,43
621438,"Taylor, Tyrone",L,R,70.47199861,32.75663705,9.216570836,-7.35944642,0.526011561,3.997214217,30.44452674,26.44731252,25.66853428,173
668670,"Rogers, Jake",R,R,70.46959245,30.95903021,15.84042428,-2.220296373,0.64516129,3.954847804,32.57322124,28.61837343,28.93720868,155
656185,"Allen, Greg",R,L,70.46197375,30.73776792,8.542879931,-5.626522763,0.708333333,-3.58282687,28.29928322,31.88211009,26.77872553,24
805300,"Marsee, Jakob",L,L,70.46168528,33.03175214,5.991136041,-3.880575809,0.546296296,1.48900828,31.97942361,30.49041533,29.8575873,108
667452,"Julks, Corey",R,R,70.45823625,33.00523589,9.540665989,-6.44125829,0.5,-0.1291391,35.64111213,35.77025123,32.03605982,8
681508,"Gasper, Mickey",L,R,70.45484872,22.54526434,6.728564843,-10.74504232,0.595744681,15.47807808,35.4074217,19.92934362,28.9368276,47
644433,"Tromp, Chadwick",R,R,70.450271,29.96151538,7.079313326,-3.697415295,0.5,5.649163363,29.09542775,23.44626439,26.93902261,20
680737,"Helman, Michael",L,R,70.44879536,28.16964489,12.44366686,-9.549118752,0.711340206,2.252531682,34.59094467,32.33841299,25.27554211,97
668939,"Rutschman, Adley",R,L,70.43812686,33.87180064,10.03493159,-1.051997151,0.51758794,-1.32078341,25.61041902,26.93120243,26.23731413,398
678391,"Vivas, Jorbit",R,L,70.43726608,29.40295657,4.918144769,-1.316976389,0.480392157,-7.122596078,26.62653906,33.74913514,25.82740429,102
668800,"Knizner, Andrew",L,R,70.43409651,26.33426454,10.29562581,-3.993614805,0.581395349,8.507798443,36.14911657,27.64131812,24.94752671,43
673490,"Kim, Ha-Seong",L,R,70.4336332,23.83931341,5.444129119,-0.563585857,0.55,-0.716006111,32.79814559,33.5141517,25.96671125,100
608348,"Kelly, Carson",R,R,70.43205086,32.76564162,11.20697725,-4.010489069,0.554054054,1.125591343,31.09345536,29.96786401,29.50932189,444
608348,"Kelly, Carson",L,R,70.4319655,33.79987705,12.5577484,-3.891318869,0.477477477,0.803497395,30.63736819,29.83387079,29.71043823,222
666397,"Julien, Edouard",R,L,70.42066259,41.36461462,14.10831522,5.051914633,0.447058824,0.751336766,29.65554994,28.90421317,27.36910724,255
683734,"Vaughn, Andrew",R,R,70.41582803,28.99484867,7.531453743,-1.609410468,0.477366255,-2.401737696,29.17736621,31.57910391,29.34294994,486
680837,"Fitzgerald, Ryan",L,L,70.41015222,29.74449143,14.60716428,-5.731825294,0.62962963,-1.926971955,29.38915464,31.31612659,28.69941844,27
694362,"Dunn, Blake",L,R,70.409156,37.87939941,4.2287802,6.758635698,0.32,0.613211054,29.03172418,28.41851312,28.64090817,50
694359,"Kavadas, Niko",R,L,70.4056837,40.07060836,20.21165088,-7.702383704,0.333333333,13.64373038,39.01882845,25.37509808,27.23075125,27
682653,"Bernabel, Warming",L,R,70.40500904,33.1658566,0.996825192,-12.16041046,0.326923077,4.879285605,30.55817656,25.67889096,25.00592621,52
630105,"Cronenworth, Jake",L,L,70.39058234,30.56732682,5.974017773,0.292391724,0.334728033,-2.981094289,30.26678412,33.24787841,28.82995515,239
672761,"Pérez, Wenceel",L,R,70.37575459,29.75819999,5.123859957,-1.255440699,0.448087432,0.092442221,27.5417646,27.44932238,23.08890434,183
